rss,small,huge,cached
8471465984,2734322,4232,348880896
8551157760,2777980,4223,349323264
8460980224,2573799,4214,349835264
8540672000,2591807,4204,350818304
8563740672,2612782,4216,351981568
8580517888,2722541,4702,351547392
7481610240,2828091,4732,351834112
7504678912,2745002,4737,352698368
7557169152,2973441,4800,352841728
7282442240,2835174,4793,354193408
7345356800,2958830,4766,355225600
7378862080,2913539,4769,356196352
7326367744,2881141,4762,356675584
7393452032,2949681,4752,357740544
7433297920,3008540,4771,357793792
7433408512,2831280,4770,358658048
7313870848,2994194,5276,357789696
7376785408,2733624,5210,358662144
7408242688,2891010,5198,359018496
6407901184,2897480,5196,360644608
6508564480,2940575,5192,360931328
6567284736,3094112,5177,360337408
6592450560,2868579,5188,361250816
6527438848,2738151,5143,361537536
6640951296,2873180,5159,362991616
6781460480,3055746,5163,363487232
6592716800,2995211,5105,364523520
6617882624,3041936,5209,363634688
6664019968,2921677,5184,364531712
6701834240,2785879,5220,363307008
6678765568,2748706,5099,363556864
7186276352,2548542,4894,363778048
7316299776,2690577,4829,365051904
7198859264,2885133,4824,365096960
7207247872,2745429,4833,366149632
7305814016,3264172,4913,366436352
6380974080,3259366,5209,365989888
6504706048,3137000,5530,366518272
6586494976,3069545,5464,366964736
6620049408,3029748,5562,367202304
5930086400,2919791,5455,367652864
6198521856,2908091,5352,368791552
6313865216,3109440,5357,368930816
6083178496,2908577,5351,369860608
6171258880,2979810,5356,370143232
6271922176,2915193,5332,370323456
6355697664,2914931,5311,370708480
6370263040,2840805,5250,371351552
6720487424,2692601,5090,371998720
6951174144,2740251,5046,373985280
6754041856,2724675,5037,374480896
6800154624,2774599,5038,375336960
6850396160,2988415,5038,374951936
6776946688,2974512,5023,374378496
6827278336,2825290,5007,375177216
6871318528,2785148,4998,375476224
6879707136,2677017,4997,376733696
6997147648,2593710,4964,377016320
7032721408,2706643,4932,377786368
7049498624,2559124,4926,378728448
6963515392,2717342,4928,380428288
7015944192,2694214,4934,380416000
7101927424,2596171,4906,382025728
7150186496,2867621,4927,381108224
7089369088,3036055,4928,381624320
7093563392,2854842,4924,381648896
7164866560,3012443,5075,381251584
5988364288,2903813,5421,381628416
6187593728,2850643,5366,382255104
6326034432,2982543,5331,382169088
6179233792,2846555,5330,383594496
6583984128,2753052,5148,383922176
6646898688,2954059,5151,383614976
6678364160,2778978,5156,384315392
6684655616,2893270,5130,384647168
6768541696,2725878,5085,385228800
7026565120,2770063,4990,384913408
6835724288,2799220,4989,386215936
6925901824,2766659,4963,386592768
6974394368,2885745,4965,386637824
6997463040,2847828,5022,386764800
6747901952,2704652,5050,387428352
6863273984,2825992,5040,387522560
6919897088,2942762,5041,388194304
6800359424,3034949,5048,388173824
6909411328,3209737,5040,389005312
6919950336,3018891,5028,389435392
6716526592,2855406,5046,389640192
6775246848,2705212,5042,390295552
6867521536,2746220,5022,390873088
6905270272,2915629,5045,391909376
6812995584,2661499,5029,392355840
7194677248,2518827,4846,393478144
7282757632,2612073,4810,394108928
7175802880,3027209,4835,394686464
7213551616,3013124,4856,394940416
7247159296,2816244,4827,395726848
7278616576,2917951,4858,395345920
7140204544,3006826,4912,395567104
7182147584,2891037,4893,396173312
7209410560,2940566,4868,396742656
7096164352,2725280,4866,396972032
7188439040,2702035,4861,397221888
7477846016,2553365,4749,397889536
7509303296,2777888,4867,398131200
7161176064,2751513,4861,399286272
7188439040,2812729,4857,399466496
7188324352,2593132,4856,400584704
7173644288,2525589,4853,401096704
7549034496,2565672,4699,402653184
7655989248,2723650,4699,401702912
7473537024,2729623,4687,403075072
7502872576,2592420,4682,404275200
7605555200,2730820,4687,405286912
7609733120,2471936,4689,405680128
7980929024,2314768,4490,406749184
8391847936,2225364,4254,406802432
8463114240,2260771,4251,407379968
8471478272,2173473,4213,408621056
8630861824,2153383,4176,409616384
9203384320,2005772,3898,411660288
9268350976,1998202,3870,412893184
9270448128,2845772,3893,408756224
9289322496,2716035,3880,408379392
9322876928,2867071,3893,409223168
9205436416,2940264,3907,409427968
9234796544,2753091,3902,410857472
9266266112,2848960,3899,411226112
9134256128,2897636,3897,412278784
9159421952,2675163,3890,412758016
9174102016,2650364,3913,414146560
9186684928,2575197,3897,415211520
9182490624,2685509,3885,416423936
9278959616,2801411,3879,416980992
9291800576,2797598,3924,415617024
9105358848,2952769,3911,416178176
9141030912,3054719,3909,416849920
9208139776,2979507,3899,417439744
9233305600,2834084,3865,417591296
9214431232,2721023,3861,418516992
9258475520,2890596,3873,419229696
9325584384,3048975,3865,420397056
9176686592,2965829,3882,420278272
9193463808,2826462,3872,421167104
9233309696,2907808,3892,421163008
7478005760,2993543,5178,422211584
6500892672,2994258,5229,419491840
6559612928,2844512,5200,420171776
6588973056,2948763,5192,420564992
6400229376,2877865,5210,421281792
6528155648,3115984,5216,421507072
6532349952,2881090,5194,422326272
6534447104,2875630,5141,422604800
6570106880,3189420,5183,422420480
6574301184,2964916,5168,422920192
6607855616,2920409,5159,423526400
6561718272,2986408,5150,425054208
6731538432,3278119,5199,424517632
6794452992,3049722,5181,425136128
6498754560,3074049,5307,425267200
6567940096,3151104,5343,425426944
6605619200,3001232,5310,426131456
6655795200,3061322,5304,426856448
6234238976,2987444,5292,427417600
6611660800,2798005,5134,427831296
6641020928,2896772,5143,427757568
6622162944,2709492,5106,427962368
6777352192,2719223,5033,428572672
6955610112,2653705,4966,429359104
7217754112,2553589,4847,429985792
7532326912,2506738,4667,430587904
7597338624,2595248,4649,431636480
7609921536,2551952,4668,432431104
7584698368,3136906,4679,433733632
7618252800,3055999,4708,434024448
7618256896,3182604,4738,434905088
6687121408,3315571,5069,435130368
6731161600,3285472,5058,435740672
6741647360,3430143,5569,435183616
6741655552,3249314,5710,435429376
5307203584,3400430,5739,435953664
5357535232,3321549,5723,436477952
5550473216,3494219,5731,437092352
5323980800,3431186,5728,437407744
5407789056,3409218,5718,438669312
5523341312,3326581,5670,439009280
5577867264,3222483,5655,439115776
5470965760,3272303,5652,439504896
5584211968,3168895,5613,440082432
5613572096,3347865,5596,440979456
5640835072,3132621,5569,441634816
5718429696,3265899,5556,441528320
5783441408,3139119,5554,442617856
5563240448,3175127,5596,444346368
5628252160,3167785,5580,445517824
5749886976,3106083,5545,447275008
5875724288,3119114,5512,447213568
5777158144,3096254,5520,448589824
5898797056,3169848,5501,448548864
5988974592,3037346,5472,450220032
5856854016,3059795,5456,449286144
5863145472,3254746,5504,449753088
5888311296,3165038,5489,449867776
6012043264,3285774,5496,450469888
5892505600,3428612,5502,451530752
5944934400,3272539,5507,452734976
6039306240,3222043,5500,452931584
5848465408,3314338,5484,453935104
5972197376,3427075,5628,453668864
5978488832,3387853,5660,454209536
6045614080,3355561,5647,455102464
5603131392,3254164,5645,455159808
5842206720,3078710,5536,455581696
5984813056,3170788,5515,456323072
5852692480,3143357,5474,457154560
5955452928,3331991,5536,457424896
6033276928,3295310,5516,457703424
5697732608,3338486,5546,458051584
5869699072,3394372,5513,458604544
5934718976,3588184,5599,458604544
5985050624,3528756,5830,458678272
5160869888,3380428,5813,459284480
5194424320,3499155,5824,459476992
5230170112,3403814,5816,460193792
5215490048,3491344,5775,460402688
5299376128,3424047,5787,461119488
5400039424,3378119,5790,461709312
5603454976,3229153,5664,462368768
5573984256,3181145,5617,463257600
5615865856,3161799,5596,463536128
5968158720,2955206,5426,464031744
6022623232,3217766,5389,465256448
6075101184,3187548,5365,465354752
6108655616,3221770,5369,465108992
5980590080,3133106,5403,465678336
6033018880,3134700,5492,466411520
6087544832,3069143,5469,468209664
6110650368,3224277,5528,467660800
6031069184,2971882,5430,467640320
6123311104,3112676,5379,467890176
6179880960,2993480,5357,468119552
6221811712,2888479,5337,468414464
6345543680,2852081,5256,469876736
6412652544,2912040,5258,470630400
6517202944,3017283,5233,470827008
6401843200,2897502,5210,471220224
6414426112,2872660,5232,471224320
6468952064,2890773,5211,471314432
6414307328,2915545,5215,471527424
6638702592,2727880,5119,472338432
6944886784,2692952,4989,472858624
7053938688,3054102,4998,474279936
6972149760,3229304,5006,473862144
7018295296,3180010,5037,476221440
7091609600,2999451,5041,477605888
6676373504,3308736,5548,481914880
6680567808,3168360,5551,491597824
6695247872,3286526,5595,500273152
7318331392,2605879,4947,513609728
9000247296,2089523,4023,514162688
9562284032,1921965,3724,514330624
9943965696,1838288,3568,514654208
10321453056,1807567,3352,513859584
10887684096,1623744,3157,514068480
11181285376,1635493,2961,518967296
11429568512,1952904,2845,530042880
11800764416,1969452,2703,530939904
11939176448,1749315,2583,530944000
12016771072,1628081,2639,530952192
11861553152,1491165,2660,530960384
11905593344,1686080,2675,531156992
12064976896,1510162,2603,531193856
12201209856,1658074,2503,535748608
12444475392,1601797,2423,536018944
12517875712,1945183,2381,573751296
12396257280,2177043,2364,593645568
12599681024,2209368,2380,594243584
12631138304,1928205,2252,594370560
12945711104,1622062,2134,595013632
12882796544,2415646,2298,681730048
13201559552,2491134,2224,682647552
13249794048,2164007,2093,684568576
10137620480,2639387,3584,683769856
10699661312,2471244,3518,685494272
10978582528,2373402,3533,685936640
11163131904,2170710,3503,686161920
10024378368,2189773,3566,686567424
10462879744,2331675,3749,686723072
10651627520,2351622,3707,686710784
10053939200,1999961,3477,686985216
10139922432,1940289,3473,687312896
10821496832,1736221,3250,687837184
10704056320,1735040,3150,688119808
10832084992,1950891,3344,689274880
11104714752,2479063,3240,688865280
11230543872,2248807,2997,690036736
11031318528,2137488,3019,690098176
11060678656,2107001,3422,690610176
11062910976,2371103,3609,690995200
9961906176,2078806,3512,691175424
10112901120,2106529,3541,692162560
10127589376,2292013,3763,693272576
10211475456,2088149,3702,693948416
9714544640,2502420,3794,694996992
9769082880,2565180,3723,695443456
9815220224,2499947,3683,695775232
9611796480,2391455,3677,697315328
9628573696,2088926,3682,698994688
9628573696,2389766,3884,700518400
9628573696,2404846,4049,709664768
8758386688,2609548,4137,722108416
9349783552,2544345,3850,727011328
9484001280,2597443,3968,725151744
9255411712,2688205,3859,725524480
9439961088,2528131,3863,726024192
9444155392,2359854,3936,726302720
8324276224,2405385,4275,726495232
8773066752,2197222,4155,726781952
9339297792,2488251,4027,727404544
9377046528,2290532,3982,728031232
9182011392,2248039,3939,728334336
9253314560,2449954,3960,729419776
9507069952,2400821,3947,729567232
9037316096,2529113,3973,729567232
9312043008,2229107,3904,730079232
9339305984,2350992,4034,729665536
9393831936,2483549,4045,730443776
9043660800,2464447,4005,731099136
9121255424,2684543,4196,731136000
9163407360,2691416,4226,731463680
8616050688,2461787,4164,731693056
8821571584,2232977,4079,731865088
9171795968,2271516,4054,732147712
9379414016,2294868,4086,732291072
8985149440,2289914,4073,733159424
9295527936,2402960,4080,733941760
9452814336,2147864,4015,735694848
8976760832,2262041,3997,735674368
9364733952,2085551,3959,736669696
9668820992,2887129,4052,739270656
9251487744,2816717,3869,738562048
9595375616,2467086,3762,738672640
9689751552,2495898,3808,738795520
9727500288,2481568,3944,739356672
9119326208,2605716,4180,739655680
9303875584,2372042,4099,739745792
9624739840,2236310,3917,739880960
9033342976,2314627,3972,740319232
9259655168,2231471,3953,740548608
9295306752,2195179,3978,741191680
9391775744,2320173,3992,741064704
9131728896,2662253,4092,742187008
9131728896,2357117,4115,742256640
9276538880,2226849,4123,742789120
9146515456,2198395,3974,743018496
9345744896,2429039,3960,743718912
9404465152,2560138,4031,744079360
8982937600,2829937,3985,744771584
9194749952,2481008,3960,744943616
9257664512,2516481,4040,744632320
9446408192,2449113,3966,744919040
9161195520,2333230,3912,745193472
9442213888,2496566,4166,745648128
9832284160,2669706,4041,746590208
9175875584,2527624,3940,746639360
9349939200,2460451,3969,746811392
9524002816,2332943,3918,747864064
9565945856,2382808,3999,748130304
9194745856,2159174,3954,748765184
9716932608,2141854,3780,748408832
9897287680,2269390,3765,748953600
9435918336,2349644,3824,748924928
9588948992,2097554,3729,749121536
9668640768,2073773,3768,749654016
9924493312,2144044,3761,749576192
9628794880,2241623,3755,750608384
9788178432,2177002,3769,751001600
9884639232,2027885,3673,752295936
9704251392,2119596,3673,753205248
9779658752,2288696,3769,753434624
9924362240,2358988,3735,753561600
9267953664,2348987,3843,754053120
9383272448,2629904,4097,753115136
9400008704,2770695,4113,753647616
9521610752,2731598,4132,753786880
8733052928,2516751,4102,754769920
8892354560,2480083,4056,756645888
9110458368,2386396,3937,759148544
8812662784,2370169,4070,761135104
9034960896,2352609,4053,761012224
9295007744,2164153,3987,761094144
9596997632,2091643,3899,761503744
9546665984,2088828,3749,773431296
9668116480,2008945,3751,768798720
10131587072,1962686,3585,770281472
9982689280,2017751,3529,770686976
10064424960,2189813,3630,787116032
10083291136,2238594,3665,775491584
10108456960,2052130,3611,775925760
9850458112,2228219,3632,776347648
9930149888,2151539,3600,777150464
10167128064,2325376,3567,777334784
10045493248,2360745,3544,778002432
10156642304,2338102,3532,779792384
10156539904,2223225,3541,780582912
9732915200,2181410,3635,780898304
9823100928,2127915,3668,781127680
9990856704,1964820,3562,781594624
10039091200,1959874,3579,782180352
9795813376,1910632,3596,782839808
9957253120,2284483,3580,783699968
10022264832,2331195,3592,784359424
9787383808,2244285,3641,785133568
9820938240,2332695,3682,785842176
9948872704,2634809,3715,785973248
9957261312,2907990,4088,787128320
8828993536,2857139,4129,784687104
8912953344,2859696,4118,785285120
8942313472,2758162,4102,785866752
8644517888,2578237,4137,787570688
8724209664,2469680,4138,788013056
8818581504,2241288,4115,787955712
8751472640,2294796,4096,788525056
8869007360,2785399,4099,789245952
8900464640,2588619,4082,790093824
8908853248,2792441,4138,790347776
8615260160,2710509,4220,790237184
8845946880,2638994,4245,790523904
8858542080,2881432,4364,798179328
8189550592,2595567,4359,798179328
8256802816,2529147,4330,808558592
8300843008,2539641,4332,808644608
8453935104,2873796,4317,809009152
8300843008,2703980,4310,808988672
8317620224,2619297,4334,809238528
8397312000,2522905,4347,809480192
8286162944,2533119,4327,809844736
8288260096,2657768,4361,814751744
8365854720,3090366,4411,826540032
8571457536,2817756,4238,828084224
8454017024,2605309,4236,835137536
8477085696,2592469,4243,835649536
8516931584,2414451,4284,836063232
8464506880,2560195,4245,836120576
8586149888,2599463,4208,836374528
8676327424,2694647,4220,837160960
8521138176,2681653,4201,837083136
8613412864,2549720,4205,836993024
8743436288,2380654,4177,837525504
8865157120,2360436,4124,839643136
8722550784,2580369,4136,839942144
8812728320,2544578,4134,840138752
8863059968,2436640,4122,840908800
8728842240,2379435,4117,841330688
8789676032,2561746,4127,840982528
8837939200,2301004,4111,840990720
9121054720,2202041,3982,843075584
9056043008,2169488,3980,843935744
9347547136,2127124,3853,846303232
9410461696,2895875,3915,847302656
9270046720,2701779,3869,847855616
9318281216,2689809,3890,847966208
9349738496,2455398,3878,848191488
8833839104,2450397,4049,848211968
8909336576,2378284,4047,849653760
8965959680,2522966,4319,846929920
8995319808,2642220,4344,847347712
8221470720,2802181,4358,847986688
8288579584,2805118,4369,848691200
8483614720,2897045,4310,849969152
8198238208,3107392,4440,850415616
8233869312,3108425,5067,850415616
8286298112,3017664,5118,851259392
8370184192,2951557,5051,851578880
6895788032,2827890,5019,851935232
7073923072,3047851,4934,854802432
7117893632,2967408,4937,855076864
6987862016,2888432,4931,855797760
7405195264,2628652,4778,855994368
7702990848,2579801,4626,855822336
7734448128,2659015,4633,856334336
7709159424,3350319,4691,856883200
7713353728,3194143,4738,859299840
7834988544,3289495,4704,864391168
6509600768,3341976,5183,872681472
6763356160,3000149,5059,872685568
7216340992,2741838,4868,872767488
7400890368,2695236,4737,872796160
7845486592,2493063,4589,873054208
8575295488,2263096,4243,873369600
8709513216,2708594,4149,874213376
8654987264,2751463,4155,874364928
8696930304,2626346,4154,874823680
8780816384,2637656,4204,874651648
8288063488,2530626,4309,874807296
8575373312,2356560,4211,875061248
8904626176,2261809,4051,875225088
9040941056,2637543,4075,875814912
8814469120,2762883,4104,876466176
8871092224,2782571,4096,877387776
8875286528,2467473,4085,877621248
8743165952,2414923,4091,877957120
8770428928,2370950,4207,877830144
8793497600,2616158,4329,878350336
8833343488,2526873,4350,879108096
8348901376,2989554,4349,879861760
8405487616,3046826,4323,879648768
8462110720,2993130,4302,880906240
8357355520,2995551,4316,881819648
8386715648,2840945,4341,882446336
8386715648,2815357,4880,881852416
7191339008,2774506,4840,881905664
7338139648,2903197,4808,882741248
7495397376,3061560,4761,883257344
7551983616,2880409,4711,883552256
7530991616,2906107,4811,883748864
7694536704,2805936,4832,883793920
7944097792,2757606,4691,884015104
7579185152,2635449,4654,884125696
7765831680,2572949,4628,884322304
7841263616,2793641,4680,885735424
7990161408,2920753,4680,886321152
7530885120,3122816,4757,893538304
7646228480,2686664,4743,895934464
8050978816,3040697,4536,900243456
7985967104,2650823,4452,900280320
8193585152,2370344,4385,900292608
8594141184,2262443,4255,900464640
8789176320,2128748,4074,901341184
9061806080,2077833,3996,902545408
9368027136,2318029,3854,902696960
9644851200,2542365,3750,904269824
9539993600,2274626,3711,904359936
9584033792,2400303,3790,904892416
10217373696,1916764,3602,904896512
9953132544,1856568,3540,904855552
10164944896,2261330,3449,915206144
10301259776,2052593,3389,915849216
10387255296,1967151,3376,916340736
10433392640,2058257,3352,917336064
10473238528,2180422,3408,916971520
10527764480,2308683,3400,950972416
10265743360,2274333,3380,951283712
10324463616,2177725,3384,951738368
10370600960,2218596,3439,952344576
10037153792,2279306,3469,952414208
10137817088,2428356,3484,953458688
10182045696,2491595,3521,953688064
10259640320,2697710,3559,954847232
9882152960,2730067,3594,954695680
9934581760,2664612,3612,955510784
9951358976,2974855,3720,957186048
7342485504,3210893,4866,962887680
7392796672,3143112,4840,964509696
7428460544,2927585,4971,964620288
7694757888,2708510,4811,964624384
7688466432,2528993,4637,964661248
7776542720,2579229,4574,965738496
8193875968,2911647,4431,967122944
8665575424,3024936,4204,968155136
9076617216,2607513,3970,968548352
9321984000,2396273,4102,968208384
9202446336,2186125,3909,968208384
9911296000,1963215,3662,968204288
10406223872,1836404,3449,968257536
10504790016,2089758,3552,968491008
10215383040,2572009,3539,968830976
10446159872,2339098,3343,968925184
10557333504,2209395,3352,968892416
10362327040,2015503,3318,969400320
10481864704,2100268,3475,969740288
10630778880,1972261,3492,970084352
11433988096,1828274,3078,970309632
11100700672,2291170,3101,971223040
11148935168,2141953,3060,971472896
11264278528,2252771,3061,972906496
11272671232,2143083,2939,973668352
11289448448,2520720,3123,975872000
11289448448,2560443,3208,976019456
10089934848,2725354,3323,981430272
10484199424,3297035,4520,985300992
10484199424,2941302,4965,992968704
10545016832,2826942,4865,992980992
7923605504,2511713,4532,992985088
8294801408,2376132,4399,992985088
8550653952,2564634,4268,993058816
8391270400,2599048,4277,993988608
8464670720,2992898,4322,994635776
8506609664,2911356,4294,994873344
8548552704,2743525,4336,995303424
8292700160,2594972,4319,996098048
8489832448,2744553,4268,997392384
8624107520,2686236,4189,998350848
8563290112,2532559,4190,998748160
8617816064,2550738,4453,998535168
8689119232,2723627,4494,998404096
8695410688,2671549,4486,998461440
8020127744,2812913,4520,998920192
8051507200,2673183,4507,999165952
8064090112,2908585,4546,999981056
7875346432,2738423,4534,1001746432
7892123648,2974213,4589,1002663936
7915192320,2656710,4574,1002885120
7676133376,2656277,4616,1002872832
8047362048,2413182,4464,1002868736
8192065536,2510367,4405,1003266048
8246591488,2606946,4405,1003581440
8131248128,2749421,4415,1004085248
8177385472,2710554,4399,1004032000
8215134208,2686010,4428,1004138496
7755857920,2581640,4562,1004199936
7919435776,2725360,4525,1004482560
7944601600,2542733,4525,1005142016
8343060480,2322856,4359,1006026752
8286441472,2623866,4333,1006325760
8393396224,2845430,4346,1006063616
8410173440,2539351,4339,1006350336
8250593280,2939101,4391,1006505984
8275767296,2627369,4377,1006682112
8300933120,2582996,4520,1006940160
7856336896,2581201,4517,1006886912
7915057152,2495477,4508,1007243264
8055566336,2509579,4505,1007529984
8095592448,2881968,4545,1010647040
7900557312,2748153,4491,1012154368
7997026304,2798409,4483,1012760576
8089006080,2938593,4566,1016348672
7239663616,2885975,4820,1016725504
7665385472,2673951,4695,1017171968
8009318400,2659122,4510,1017237504
8244199424,2690164,4352,1017384960
8636366848,2379191,4238,1017679872
8929968128,2292740,4127,1018134528
9227763712,2234559,4029,1018462208
9040908288,2126692,4015,1018781696
9311440896,2330662,3960,1019621376
9481256960,2551263,3928,1020289024
9519005696,2587634,3761,1020665856
9829384192,2423971,3614,1020899328
9886007296,2172413,3659,1021509632
9944727552,2265278,3842,1021833216
9013600256,2334484,3983,1021104128
9309298688,2175328,3902,1023467520
9489653760,2557613,3831,1024008192
9412063232,2498058,3821,1024462848
9510629376,2361891,3838,1025241088
9556766720,2235684,3872,1025613824
9678409728,2088789,3817,1025863680
9896513536,1939882,3652,1026691072
10827649024,1648596,3149,1027567616
10915729408,2131890,3219,1027514368
10615836672,2341622,3212,1027276800
10926215168,2179897,3092,1027641344
11123347456,2065341,3037,1027657728
11146416128,1966513,3106,1028292608
10875883520,1834014,3160,1028788224
10974449664,1951586,3220,1032613888
11005964288,2087599,3277,1030307840
10542493696,2270795,3280,1031114752
10647351296,2383553,3259,1030811648
10949341184,2578739,3284,1031593984
10485870592,2400299,3269,1032134656
10538299392,2187146,3317,1032630272
10628476928,2148561,3355,1033342976
10672517120,2311270,3429,1037221888
10242600960,2593071,3445,1037119488
10311806976,2429870,3417,1037398016
10311802880,2412432,3434,1038884864
9990901760,2380680,3494,1039921152
10036936704,2516682,3550,1044008960
10076647424,2611337,3706,1044787200
10110201856,2649290,3751,1044832256
9535512576,2661975,3748,1045340160
9625690112,2642310,3711,1046331392
9640370176,2488841,3697,1047179264
9550192640,2373060,3704,1048023040
9613107200,2567770,3714,1049513984
9676021760,2595237,3717,1050144768
9703460864,2689730,3733,1051062272
9592311808,2647265,3722,1052856320
9628028928,2832627,3773,1105776640
9632223232,2655807,3727,1102999552
9556963328,2611216,3723,1104396288
9582129152,2461846,3706,1105170432
9601044480,2505724,3732,1138823168
9489674240,2475765,3733,1246908416
9605013504,2560331,3749,1315479552
9649053696,2353662,3688,1351258112
9651396608,2155419,3703,1369624576
9762500608,2214463,3634,1380503552
9930522624,2113076,3564,1382264832
10356310016,1885900,3394,1383735296
10364698624,2073167,3328,1384386560
