rss,small,huge,cached
8353869824,2209829,4308,343703552
8714579968,2195992,4104,344735744
8701997056,2622442,4118,346300416
8679006208,2366426,4092,347160576
8697880576,2425857,4096,346562560
8679006208,2283425,4103,346894336
8683200512,2210782,4106,348094464
8689491968,2577592,4133,349216768
8637063168,2952461,4131,346017792
8731521024,2880088,4087,345403392
8727326720,2955680,4080,344977408
8718938112,2713569,4084,345587712
8733618176,2700098,4105,346112000
8660217856,2673496,4123,346697728
8674897920,2622555,4107,347611136
8695869440,2641689,4096,348545024
8679092224,2785352,4103,348188672
8651862016,2797405,4117,348725248
8656056320,2762604,4129,349425664
8612016128,2680071,4143,350416896
8605724672,2819267,4140,350494720
8666542080,3054193,4122,352452608
8681222144,2900202,4121,352927744
8651862016,2707917,4118,354054144
8706387968,3158895,4114,353636352
8712589312,3006220,4088,354127872
8723075072,2903830,4094,355315712
8733548544,3063814,4125,354947072
8681017344,2821570,4107,355397632
8727154688,2733437,4090,355651584
8735510528,2930280,4087,357105664
8760676352,2913376,4063,357416960
8760676352,3042146,4103,357978112
8716636160,2987361,4086,358215680
8716513280,2802167,4099,359321600
8708096000,2737746,4092,359567360
8739733504,2901389,4074,361177088
8758493184,2940440,4068,361742336
8758468608,2940095,4068,361656320
8741691392,2952362,4075,361484288
8741691392,2912479,4087,360460288
8676782080,2733488,4106,360534016
8716627968,2649098,4094,360796160
8727134208,2628939,4083,361398272
8718745600,2610606,4084,362106880
8750202880,2832727,4080,362938368
8771223552,3159306,4091,363311104
8729280512,3107847,4080,363585536
8752349184,3174131,4082,363560960
8767029248,3024734,4066,364036096
8748261376,3114386,4098,364318720
8750346240,2906072,4071,364900352
8783867904,2932391,4074,365502464
8771203072,3054180,4078,365572096
8800497664,3115518,4067,366592000
8777424896,3113643,4076,366264320
8823562240,2888543,4032,367390720
8829853696,2840778,4033,367464448
8798396416,2948279,4070,368259072
8773230592,2780683,4062,368476160
8779522048,2678913,4070,369541120
8727080960,2614328,4081,370561024
8756420608,2665789,4068,372105216
8756318208,2978322,4114,371482624
8720650240,3149611,4101,371769344
8791953408,2980668,4049,371818496
8794050560,2765300,4049,372576256
8794140672,2736305,4053,372912128
8789946368,2714688,4072,373870592
8787849216,2646849,4052,374099968
8792309760,2656917,4077,375250944
8792309760,2534217,4065,376582144
8781893632,2917238,4096,377131008
8746242048,2703548,4073,377880576
8746242048,2725185,4097,379359232
8706396160,2850739,4092,378482688
8729489408,2985093,4078,378785792
8735780864,2864245,4075,378765312
8737878016,2993140,4116,378241024
8725295104,3010492,4086,378880000
8750460928,2836706,4069,379052032
8771436544,2903867,4069,379584512
8771436544,2845780,4059,380162048
8771436544,2733601,4075,380956672
8744173568,2990785,4088,380796928
8742076416,2890568,4085,381485056
8784019456,2756337,4073,381595648
8777728000,2893361,4080,382177280
8823865344,2648351,4035,382570496
8823963648,2728535,4043,383397888
8842838016,2925852,4029,383971328
8861712384,2868508,4024,383864832
8865906688,2882894,4016,384045056
8861761536,2730272,4028,384479232
8849178624,2631104,4033,384720896
8849178624,2849669,4084,384856064
8717058048,2895596,4093,385355776
8731738112,3093709,4114,385675264
8721252352,3142379,4098,386621440
8719204352,2893547,4085,387006464
8719204352,2743869,4086,387813376
8721301504,2757103,4089,388227072
8721301504,2749494,4095,389201920
8729690112,2730217,4083,389459968
8729690112,2530801,4083,390832128
8731787264,2648373,4097,391139328
8735985664,2844972,4100,391221248
8691945472,2945583,4104,392216576
8681459712,2860768,4108,392495104
8691945472,2874436,4119,392601600
8656293888,2924437,4127,392601600
8687751168,2903944,4101,393605120
8687751168,3133391,4129,393502720
8670973952,2784477,4109,394039296
8673030144,2759036,4119,394297344
8698150912,2749900,4093,394194944
8710668288,2543070,4091,394567680
8716959744,2751782,4097,396324864
8750514176,2651270,4068,396902400
8754712576,2668747,4070,396947456
8756809728,2580028,4066,398131200
8756809728,2424212,4070,398901248
8698089472,2743812,4109,399106048
8733569024,2709424,4080,399286272
8737714176,2599134,4078,400556032
8735621120,2794205,4097,401891328
8754495488,2641037,4068,402632704
8760786944,2416785,4064,403025920
8752467968,2426595,4090,403148800
8752467968,2340202,4095,403599360
8718913536,2285472,4093,405102592
8727310336,2204304,4081,405876736
9016717312,2040683,3980,407744512
9354358784,1945976,3794,408903680
9371136000,2578074,3813,407699456
9257889792,2826303,3835,406118400
9285152768,2943586,3837,406056960
9289347072,2908769,3838,406495232
9406791680,2888925,3758,407416832
9406791680,2812044,3787,407740416
9410985984,2812831,3777,408555520
9379528704,2805005,3776,409346048
9434066944,2696516,3755,409657344
9440358400,2604729,3748,411181056
9450844160,2685449,3747,412016640
9421484032,2780826,3752,412975104
9431969792,2605219,3745,413876224
9429872640,2848342,3786,412844032
9392082944,3182062,3788,413515776
9392017408,3108489,3801,414199808
9364754432,2909971,3776,414195712
9383628800,2881816,3787,414793728
9383628800,2807912,3793,415211520
9354395648,2943393,3796,417017856
9327132672,3065421,3809,417034240
9390047232,2909021,3763,417480704
9362874368,2800731,3787,417796096
9381748736,2866863,3771,418316288
9423691776,2699754,3750,418926592
9434177536,2737851,3740,419389440
9455149056,2845778,3752,417755136
9419497472,2925761,3760,417665024
9356582912,3040434,3786,418627584
9379651584,3060144,3775,418762752
9367068672,2844127,3777,419790848
9371262976,2867467,3785,419667968
9371287552,3193655,3832,419811328
9360801792,3058265,3782,419864576
9362898944,2904930,3776,421019648
9369190400,2987983,3780,422141952
9354510336,3244560,3795,421384192
9339830272,3201103,3794,421928960
9343991808,3043227,3810,422334464
9310339072,3237723,3818,422866944
9392066560,3046444,3780,423165952
9406562304,3039474,3786,424046592
9406562304,2955888,3765,424218624
9391882240,2769861,3779,425177088
9339453440,2879413,3799,424771584
9391935488,2749586,3765,425361408
9435987968,2765032,3776,425861120
9310158848,2650641,3771,427446272
9362587648,2513877,3778,427368448
9362587648,2528228,3789,428191744
9362587648,2574346,3804,428949504
9322741760,2526593,3802,430891008
9324867584,3114330,3836,430960640
9249292288,3066448,3840,431296512
9240838144,3208142,3848,432463872
9236643840,3422555,3838,432517120
9253421056,3450566,3868,431194112
9213591552,3418578,3869,431763456
9219895296,3230648,3847,432766976
9232478208,3395533,3850,433565696
9240883200,3346868,3840,434024448
9184260096,3505676,3883,433889280
9207336960,3412958,3857,434577408
9308045312,3451692,3815,435257344
9268277248,3299769,3824,436256768
9268293632,3292422,3860,435863552
9280876544,3299153,3819,436948992
9287168000,3275333,3846,437280768
9243127808,3237900,3839,438222848
9268293632,3279405,3831,439001088
9272496128,3272964,3838,438878208
9299759104,3129792,3813,439840768
9280884736,3371919,3835,441937920
9310261248,3174578,3822,442839040
9281155072,3122914,3822,444497920
9291640832,3035259,3811,445112320
9300029440,3067267,3842,445636608
9308422144,3092271,3807,446210048
9285423104,3098471,3815,446504960
9287565312,3148518,3838,445730816
9293856768,3124999,3823,446324736
9249816576,3233673,3836,447311872
9277079552,3280411,3835,447545344
9348362240,3366973,3791,448737280
9350418432,3350722,3831,449855488
9283301376,3224437,3841,450048000
9260232704,3203743,3829,450727936
9295884288,3464945,3846,450654208
9241358336,3423149,3839,451248128
9304272896,3332594,3813,452239360
9314758656,3133347,3800,452431872
9308467200,3168668,3801,452497408
9256038400,3174467,3829,453263360
9312641024,3152118,3801,453541888
9291603968,3176813,3834,454131712
9230786560,3370238,3852,454549504
9230786560,3281031,3856,455110656
9220300800,3247659,3859,455426048
9193050112,3459189,3863,455827456
9195147264,3510929,3877,455778304
9146646528,3532513,3896,456359936
9152921600,3443855,3904,456622080
9154932736,3452244,3925,457351168
9102475264,3544642,3909,457519104
9096183808,3489626,3905,458080256
9125605376,3337284,3901,458723328
9230491648,3241822,3845,459247616
9238880256,3251542,3856,460132352
9203228672,3131702,3855,460800000
9230536704,2996526,3849,461266944
9243119616,3167930,3845,461881344
9261993984,3278354,3827,462508032
9274576896,3159308,3849,462479360
9257803776,3169664,3858,462794752
9270353920,3025816,3823,463384576
9299714048,3031960,3809,465715200
9268256768,3144073,3828,464818176
9182273536,3003416,3865,464818176
9182322688,3054836,3876,464953344
9199099904,3019687,3865,465162240
9262018560,2912683,3830,465612800
9289281536,2857998,3817,466276352
9291378688,2897495,3823,467689472
9291382784,2972277,3823,467890176
9278799872,2893934,3857,468070400
9224294400,2767639,3850,468623360
9238974464,2903478,3852,468586496
9238974464,2897136,3838,468647936
9236877312,2785160,3841,469147648
9241096192,2650915,3842,469733376
9234804736,2817433,3854,471445504
9157210112,3225501,3880,470872064
9207541760,3261864,3864,471855104
9134141440,3008390,3895,473595904
9134141440,3282079,3916,476708864
9069129728,3245298,3930,488144896
9027190784,3191076,3939,495034368
9027235840,3029615,3976,509992960
8991584256,2262056,3955,510894080
9383751680,1953653,3808,511377408
9713004544,1867592,3641,511602688
10258268160,1738064,3388,512122880
10453303296,1710842,3318,511238144
10965008384,1744529,3015,511332352
11206180864,1767555,2906,524652544
11462033408,1798061,2784,527962112
11740954624,1738035,2640,528027648
11747246080,1604927,2637,528093184
11772411904,1453564,2657,528084992
11774509056,1399796,2712,528097280
11906629632,1571475,2586,528269312
12307185664,1676081,2413,528670720
12533686272,1642829,2278,533012480
12613398528,1854327,2226,570687488
12634370048,1895294,2220,570851328
12642758656,1936374,2327,590618624
12625985536,1904308,2242,591192064
12598722560,1938899,2270,591343616
12867162112,2057924,2153,601210880
13311758336,2202658,1908,679088128
13303369728,2446669,1900,679837696
13502599168,2149106,1804,681766912
13232066560,2409743,2049,681197568
13143986176,2260153,2062,681259008
13143986176,2327418,2048,682389504
13139910656,2391992,2016,683499520
13274128384,2231943,1954,683622400
13385281536,2043401,1878,683810816
13204926464,2336074,1960,684163072
13091680256,2322379,2004,684277760
13169274880,2167464,1974,685146112
13246869504,1898806,1948,685215744
13200732160,1800616,1970,685584384
13200732160,1784768,2048,686309376
13047640064,2232114,2139,685654016
13060222976,2535032,2040,686215168
13446103040,2300043,1851,686452736
13460783104,2178310,1916,687480832
13251047424,2172279,1966,687513600
13280407552,2036435,1950,688144384
13169258496,1985728,2114,688467968
12909211648,2389748,2234,690368512
12925988864,2186320,2119,690442240
12842102784,2287359,2227,691286016
12653359104,2209609,2223,691957760
12653359104,2548877,2353,692813824
12437377024,2487814,2323,693534720
12561264640,2364561,2271,694325248
12471095296,2399834,2322,697487360
12458512384,2608404,2360,701005824
12643061760,2384405,2155,709591040
13005950976,2575128,2098,707100672
12976590848,2614420,2118,708141056
12854956032,2658900,2113,708648960
12940984320,2437256,2117,706207744
12997607424,2381012,2114,706469888
12785795072,2375260,2191,707104768
12840321024,2295886,2173,707440640
12922109952,2396330,2153,708014080
12863389696,2415832,2140,708386816
12863389696,2688189,2227,709070848
12720783360,2543235,2247,709099520
12553023488,2549593,2278,709287936
12559319040,2388306,2265,709492736
12668407808,2370424,2255,709910528
12773265408,2336333,2164,709926912
12704059392,2174555,2185,710840320
12729225216,2466382,2266,711352320
12938940416,2261803,2125,712302592
12951527424,2254069,2148,712552448
12802629632,2270832,2192,713666560
12888612864,2124758,2115,714518528
13077360640,2392605,2044,715001856
13043806208,2729282,2045,716627968
13069082624,2633076,2127,716615680
12922281984,2439388,2095,717066240
12962127872,2364074,2146,716943360
12676915200,2587980,2312,717426688
12792262656,2360858,2283,717430784
12628684800,2310347,2255,717848576
12681113600,2290114,2197,718098432
12702085120,2241565,2208,718860288
12706279424,2382312,2243,718991360
12733542400,2393222,2191,718999552
12733542400,2616720,2286,719204352
12523827200,2303857,2299,719433728
12353957888,2255292,2353,719491072
12356055040,2016539,2385,719749120
12284751872,2626658,2554,720875520
12293074944,2915280,2497,722149376
12184023040,2678142,2434,722345984
12280492032,2460485,2394,723001344
12332920832,2497470,2383,722579456
12423098368,2454741,2341,722640896
12471238656,2568227,2373,722989056
12947234816,2633933,2106,723681280
13100310528,2674167,2047,724766720
13372940288,2507194,1981,724574208
13347774464,2191003,1879,724582400
13347774464,2377855,2066,724758528
13224042496,2231936,1938,725446656
13148545024,2243414,2018,725598208
13112893440,2036447,1964,726413312
13163225088,2382247,2089,726347776
13152739328,2376223,2041,726507520
13035298816,2272101,2028,726786048
13043552256,2098406,2048,727244800
12993220608,2189654,2121,727097344
12905140224,2001237,2092,728432640
13014179840,2092493,2108,728764416
12976390144,2322247,2161,730353664
13053984768,2396916,2075,731537408
13139968000,2503785,2042,731025408
13125287936,2412586,1984,731209728
13089636352,2477822,2105,731697152
12720537600,2459226,2205,731918336
12720537600,2686845,2315,730988544
12590514176,2846531,2338,731430912
12483559424,2617085,2339,731684864
12510810112,2461306,2321,735780864
12401684480,2568930,2366,740798464
12628176896,2559404,2220,756129792
12766588928,2531466,2153,753856512
12741423104,2479039,2185,753577984
12795949056,2254173,2156,753942528
12795949056,2209043,2262,767422464
12481511424,2203894,2332,760885248
12489900032,2126071,2315,761851904
12598951936,2276789,2301,763011072
12714328064,2266603,2185,764497920
12827574272,2054088,2175,765083648
12838060032,2150419,2313,781225984
12439601152,2181855,2377,768995328
12269731840,2134249,2395,769220608
12374589440,2189124,2377,770338816
12418629632,1840301,2321,770809856
12427018240,1925718,2334,770871296
12376686592,2157057,2340,772636672
12403949568,2341773,2396,773799936
12309577728,2243545,2383,774303744
12351520768,2161138,2366,774844416
12351520768,1927346,2360,775958528
12347326464,2034550,2356,776151040
12403871744,2404062,2354,776273920
12422746112,2604546,2339,776790016
12588421120,2264360,2237,776990720
12590526464,2177129,2297,777326592
12374519808,2284901,2357,777818112
12294742016,2080848,2396,778326016
12328300544,1995196,2404,778604544
12267483136,1935996,2393,779026432
12277952512,2350966,2451,780161024
12317679616,2120170,2371,780361728
12365914112,2043599,2345,781578240
12246376448,2334725,2412,781930496
12049252352,2151264,2499,782897152
12084903936,2543643,2539,782938112
12047175680,2775769,2526,781094912
12007333888,2839511,2554,781242368
12019916800,2934011,2537,782286848
11994812416,2835843,2540,783024128
11994812416,2616994,2523,786743296
11997036544,2474169,2523,785752064
11969798144,2373836,2538,785235968
11969798144,2205594,2541,785895424
11976089600,2350776,2555,786493440
11881730048,2744083,2580,787300352
11881746432,2593446,2588,787906560
11837706240,3054744,2701,787365888
11697270784,2760117,2666,787574784
11967827968,2644044,2642,794959872
11768598528,2830825,2630,795414528
11781181440,2542769,2624,795774976
11806347264,2716049,2637,806277120
11816882176,2749545,2615,806477824
11798212608,2647399,2617,806686720
11798212608,2688187,2638,806653952
11798212608,2635951,2643,807051264
11745800192,2555941,2670,807432192
11754188800,2475461,2640,807665664
11760480256,2779395,2709,810782720
11712245760,3024226,2713,823062528
11907317760,2793428,2563,825303040
11909414912,2449463,2562,832229376
11980718080,2685938,2546,834048000
11972329472,2480742,2545,834826240
11974426624,2610508,2552,834449408
12018466816,2642976,2512,835244032
12026810368,2530922,2511,835706880
12028858368,2655157,2517,835710976
12085477376,2467928,2480,837484544
12087545856,2607471,2507,837877760
12039307264,2464317,2511,838107136
12030918656,2504233,2509,838111232
12219666432,2500324,2452,839360512
12194447360,2576682,2433,839569408
12213297152,2443667,2435,839389184
12202790912,2346225,2427,839684096
12154535936,2251277,2449,840650752
12248879104,2456178,2407,841687040
12089495552,2623425,2545,838758400
12001415168,2388281,2523,839237632
12011839488,2237928,2526,840421376
11982479360,2300412,2539,842317824
11984580608,2810275,2649,843956224
11843948544,2925974,2596,843886592
11890085888,2792468,2579,844034048
11894280192,2833683,2601,844410880
11841851392,2684492,2634,844521472
11768451072,2644083,2635,844759040
11787325440,2510068,2632,844840960
11757965312,2637969,2653,845582336
11642585088,2806398,2694,845651968
11703328768,2673619,2658,846757888
11778785280,2877696,2634,847589376
11826917376,3035146,2692,848453632
11826847744,3035686,2695,848752640
11686268928,3134638,2685,848494592
11675766784,2949413,2675,849678336
11703099392,2859798,2661,850014208
11707293696,2822009,2665,850235392
11675910144,2731994,2675,850296832
11675910144,2520812,2687,850444288
11652841472,2645578,2714,850956288
11650744320,2937233,2692,851673088
11657035776,3249525,2764,852402176
11495555072,3359354,2815,860270592
11596173312,3288062,2726,865599488
11711528960,3145600,2654,872046592
11724136448,2860478,2650,872099840
11726282752,2642330,2650,872095744
11778711552,2576575,2632,872423424
11751469056,2364279,2640,872415232
11768307712,2647079,2661,873664512
11843805184,2795612,2607,873394176
11854290944,2603570,2594,873779200
11839610880,2788747,2603,873824256
11843805184,2630606,2632,874037248
11808186368,2478712,2621,874217472
11822866432,2338333,2623,874860544
11816574976,2519545,2650,875106304
11818672128,2745551,2617,875753472
11820769280,2729126,2607,876617728
11810283520,2600679,2621,876929024
11755790336,2501826,2642,877146112
11757887488,2297355,2652,877613056
11715944448,2572364,2672,877420544
11812507648,2446437,2620,877608960
11852353536,2891011,2691,878804992
11791589376,2910827,2624,879067136
11835629568,3000304,2647,879640576
11762229248,2897782,2634,881147904
11642691584,2964919,2705,881647616
11670003712,2961888,2715,881098752
11596603392,2791078,2727,881143808
11649036288,2893134,2725,881324032
11697270784,2900985,2669,881967104
11854557184,3137391,2611,882794496
11900715008,2964972,2579,882900992
11900715008,2885575,2591,883109888
11879784448,2767652,2586,883138560
11913338880,2779178,2572,883412992
11982544896,2743026,2541,883482624
11986739200,2699468,2543,883957760
11902857216,2624585,2586,885403648
11904954368,2714539,2642,885338112
11667976192,3144326,2751,886792192
11510689792,2783785,2760,893628416
11800166400,2849277,2630,897327104
11999563776,2709777,2518,897581056
12012146688,2429306,2507,897572864
12022632448,2293477,2524,897949696
12024729600,2137487,2582,898289664
11865346048,2138501,2623,899469312
11831791616,2142346,2599,900317184
12041506816,2486208,2506,901398528
12100227072,2384126,2471,901812224
12058284032,2338043,2492,901980160
12058284032,2425705,2556,902160384
11882123264,1946645,2580,902303744
11892609024,1816401,2594,906420224
12005855232,2216158,2532,912871424
12104421376,2058587,2487,913481728
12106518528,1907984,2474,913944576
12182016000,1969595,2456,914825216
12192501760,2242883,2497,914649088
12142170112,2383599,2471,948207616
12142170112,2168774,2438,948867072
12173594624,2261482,2451,949514240
12123262976,2211210,2474,949796864
12123156480,2291222,2499,950054912
12089602048,2427263,2510,951074816
11924021248,2392929,2560,951177216
11974352896,2662711,2590,952303616
11865153536,2605088,2609,952766464
11649159168,2914262,2694,953311232
11651256320,3043497,2747,954974208
11718406144,3293307,2685,961560576
11682754560,3029136,2671,962727936
11684851712,2880615,2681,963035136
11663888384,2609792,2681,963039232
11712122880,2503216,2664,964169728
11852632064,2700436,2610,964603904
12343365632,3091979,2385,965840896
12739727360,2806106,2184,966389760
12968321024,2462541,2066,966508544
12993486848,2210636,2050,966582272
12999839744,2107972,2155,966397952
12800647168,1995559,2166,966451200
12735639552,1848161,2173,966512640
12580450304,1966296,2262,966836224
12660150272,2480739,2253,967147520
12823728128,2339639,2127,967372800
12790173696,2135624,2148,967565312
12844699648,2112350,2214,967811072
12576198656,2139997,2297,968253440
12412620800,1996279,2354,968720384
12412620800,2033115,2353,969244672
12402409472,2220283,2400,969519104
12278677504,2254914,2409,970469376
12448546816,2203016,2306,971571200
12677210112,2092744,2258,972816384
12693987328,2238721,2190,972922880
12696084480,2566959,2439,974688256
12297625600,2945695,2630,975523840
12337471488,2742891,2571,980008960
11991531520,3102666,2733,990846976
11756814336,2988390,2636,993472512
11788271616,2777741,2627,993497088
11819728896,2640067,2617,997126144
11819728896,2413313,2649,997146624
11771494400,2531153,2641,997163008
11767300096,2443702,2631,997306368
11796660224,2397783,2620,997777408
11800854528,2824821,2620,998658048
11735842816,2789041,2645,999038976
11737939968,2527397,2658,999350272
11725340672,2716667,2673,999645184
11771478016,2759233,2645,1000747008
11905695744,2830175,2580,1001566208
11947638784,2662888,2551,1001992192
12037816320,2676533,2501,1001717760
12062982144,2595742,2539,1002106880
12062982144,2583807,2584,1002348544
11893112832,2515339,2594,1002471424
11834392576,2765440,2645,1002893312
11786158080,2935050,2627,1003601920
11798712320,2753148,2629,1004204032
11836465152,2867762,2681,1006514176
11840589824,2798630,2652,1007235072
11733635072,2686309,2663,1007255552
11704274944,2513987,2665,1007276032
11737829376,2688546,2663,1007575040
11700080640,2673298,2676,1008148480
11695783936,2537437,2668,1008259072
11704172544,2550441,2676,1008611328
11689492480,2699256,2688,1008492544
11672715264,2630315,2676,1008861184
11681026048,2579077,2681,1009061888
11701981184,2531149,2679,1010049024
11722952704,2722341,2658,1009881088
11720855552,2589190,2654,1009979392
11718758400,2812241,2673,1010126848
11729244160,2856085,2699,1010384896
11655843840,2782701,2691,1010475008
11657904128,2660541,2688,1010909184
11657379840,2642962,2696,1010872320
11728633856,2600132,2671,1011130368
11707621376,2406287,2659,1011245056
11982131200,2744368,2571,1011384320
12521103360,2654531,2291,1012424704
12688875520,2675388,2188,1012699136
12697264128,2357124,2232,1013174272
12548251648,2463535,2343,1012727808
12489531392,2208052,2288,1012985856
12493725696,2566015,2453,1013215232
12430811136,2561041,2357,1013874688
12726509568,2476466,2181,1014161408
12833464320,2593322,2176,1014190080
12932030464,2460544,2137,1014284288
12781035520,2343844,2150,1014571008
12864921600,2348959,2179,1017167872
12919447552,2156336,2121,1017421824
12919447552,2411754,2198,1017868288
12739092480,2572429,2201,1018626048
12835561472,2358477,2130,1019297792
12927836160,2198642,2101,1019506688
12917350400,1977029,2107,1020235776
12820881408,1955700,2226,1020964864
12814589952,2053840,2152,1021018112
12869115904,2234486,2188,1020960768
12906864640,2244613,2096,1021173760
13108191232,2039197,1997,1021267968
13181591552,1963260,2026,1022517248
13164810240,2033765,2099,1022795776
12952997888,1945542,2118,1023504384
12967677952,2129950,2244,1024282624
12850118656,2277924,2242,1024143360
12793495552,2131354,2191,1024647168
12793495552,2527230,2218,1025265664
12910936064,2300099,2132,1025613824
12654960640,2362958,2222,1026170880
12688515072,2148038,2255,1026580480
12571074560,2154020,2342,1027301376
12447346688,2177695,2363,1030787072
12262797312,2594196,2413,1031421952
12367708160,2325214,2354,1031991296
12231401472,2529625,2456,1033408512
12080406528,2620258,2521,1034997760
12109766656,2556180,2534,1035968512
11981840384,2810416,2657,1039552512
11782656000,2660760,2622,1039835136
11770089472,2401037,2627,1040093184
11770089472,2415653,2658,1040515072
11772186624,2447068,2642,1041002496
11774283776,2649021,2676,1041559552
11726057472,2459554,2657,1042411520
11726057472,2488875,2653,1043451904
11744931840,2408802,2645,1043992576
11749126144,2614528,2665,1045803008
11709280256,2614093,2672,1046827008
11736543232,2517044,2645,1047855104
11747037184,2546144,2648,1048014848
11736551424,2539922,2649,1049763840
11736551424,2490593,2670,1050693632
11700936704,2762409,2675,1050198016
11724005376,2697473,2655,1050361856
11736727552,2557839,2661,1067835392
11780550656,2720994,2629,1102123008
11786895360,2698909,2643,1104429056
