rss,small,huge,cached
2810847232,1675898,3057,520491008
2810847232,1666757,3058,524939264
2825527296,1620088,3000,527413248
2900000768,1595224,2954,530141184
2948820992,1630741,2931,531709952
2948980736,1594569,2924,533557248
3001835520,1519378,2877,536809472
3012415488,1564318,2866,538472448
3014516736,1638650,2882,540377088
3014516736,1585655,2934,543698944
3014516736,1649494,2957,544821248
3014676480,1584213,2935,547192832
3014676480,1710327,2993,551165952
3014676480,1650824,2973,554143744
3014676480,1661449,2981,556724224
3014664192,1665463,2984,561115136
3014299648,1660763,2981,563408896
3014299648,1672966,2997,568209408
3014299648,1683095,3002,571473920
3014266880,1661697,2987,573865984
3014266880,1666527,2987,576110592
3014283264,1702869,2986,580681728
3014348800,1688042,2977,583094272
3045806080,1658937,2991,586559488
3079786496,1720038,2997,590520320
3079786496,1800273,3041,592654336
3079737344,1757413,3041,594186240
3079733248,1783243,3041,660758528
3079585792,1748253,3041,662274048
3079585792,1705521,3024,727212032
3079585792,1763975,3041,734818304
3079598080,1730373,3041,744935424
3079598080,1682864,3032,811872256
3079606272,1742727,3041,816504832
3079606272,1718427,3041,829722624
3079606272,1661230,3030,896499712
3080011776,1703850,3038,938049536
3080011776,1712619,3041,941658112
3080011776,1711321,3041,946524160
3080011776,1710313,3041,950480896
3080011776,1699932,3041,998346752
3080011776,1699916,3041,998486016
3080011776,1699831,3041,998477824
3080011776,1699891,3041,998486016
3080011776,1699907,3041,998490112
3080011776,1699836,3041,998494208
3079979008,1699826,3041,998498304
3079979008,1699858,3041,998498304
3079983104,1699933,3041,998498304
3079983104,1699903,3041,998498304
3079983104,1699820,3041,998633472
3079983104,1699879,3041,998641664
3079970816,1699822,3041,998637568
3079970816,1699796,3041,998637568
3079970816,1699773,3041,998707200
3079970816,1699792,3041,998707200
3079958528,1699787,3041,998711296
3080003584,1699779,3041,998916096
3080003584,1699783,3041,998912000
3080003584,1699696,3041,999059456
3080003584,1699661,3041,999055360
3080093696,1699684,3041,999059456
3080065024,1699625,3041,999194624
3080065024,1699655,3041,999198720
3080065024,1699657,3041,999198720
3080065024,1699621,3041,999202816
3080065024,1699568,3041,999202816
3080065024,1699601,3041,999206912
3080065024,1699562,3041,999206912
3080065024,1699600,3041,999202816
3080294400,1698952,3041,903483392
3080294400,1799015,3048,513019904
3080294400,1863130,3114,355393536
3080294400,1863104,3114,355385344
3080294400,1863155,3114,355393536
3080294400,1863083,3114,355393536
3080294400,1863082,3114,355397632
3080294400,1863075,3114,355540992
3080294400,1863000,3114,355774464
3080294400,1862999,3114,355880960
3080294400,1863054,3114,355889152
3080294400,1863063,3114,355889152
3080294400,1863008,3114,355889152
3080294400,1863056,3114,356089856
3080294400,1862998,3114,356089856
3080294400,1862956,3114,356093952
3080294400,1862993,3114,356229120
3080294400,1862963,3114,356233216
3080294400,1862964,3114,356261888
3080294400,1862944,3114,356261888
3080294400,1862956,3114,356270080
3080294400,1862952,3114,356265984
3080294400,1862939,3114,356270080
3080294400,1862982,3114,356270080
3080294400,1862927,3114,356274176
3080294400,1862976,3114,356282368
3080294400,1862956,3114,356282368
3080294400,1862982,3114,356274176
3080364032,1862945,3114,356282368
3080327168,1862979,3114,356290560
3080327168,1959232,3651,40538112
3080327168,1959150,3651,41074688
3080327168,1959106,3651,41078784
3080327168,1959152,3651,41082880
3080327168,1959080,3651,41279488
3080327168,1959049,3651,41459712
3080327168,1959079,3651,41594880
3080327168,1959081,3651,41664512
3080327168,1959071,3651,41754624
3080327168,1958993,3651,41754624
3080327168,1959046,3651,41758720
3080327168,1958992,3651,41824256
3080327168,1958982,3651,41963520
3080327168,1959041,3651,41963520
3080327168,1958979,3651,42090496
3080323072,1958947,3651,42184704
3080323072,1958985,3651,42180608
3080323072,1958931,3651,42192896
3080323072,1958903,3651,42188800
3080323072,1958973,3651,42192896
3080323072,1958993,3651,42201088
3080335360,1958447,3650,42184704
3080335360,1958394,3650,42196992
3080323072,1958422,3650,42336256
3080323072,1958381,3650,42340352
3080306688,1958425,3650,42344448
3080290304,1958427,3650,42344448
3080245248,1958370,3650,42336256
3080245248,1958348,3650,42405888
3080232960,1958322,3650,42405888
