rss,small,huge,cached
6482432000,2863619,5187,316235776
6551638016,2936316,5184,316788736
6580998144,3092999,5230,317386752
6283202560,3055465,5252,317579264
6379671552,3030806,5239,318169088
6417420288,3032411,5674,318296064
6524375040,2852729,5480,319188992
5876359168,2925393,5455,320884736
5972828160,3043895,5443,321720320
6014771200,3099231,5436,321884160
5874262016,2924130,5442,322326528
5920399360,2867952,5437,322650112
6467756032,2701523,5224,322519040
7015112704,2580633,5017,322752512
7078027264,2587806,4906,323219456
7233200128,2521506,4851,325402624
7476330496,2631158,4756,326385664
7342112768,2695623,4757,327540736
7358889984,2595368,4755,328036352
7400833024,2764175,4757,328036352
7333617664,2632758,4742,328482816
7392337920,2699573,4761,330326016
7451058176,2573692,4730,331354112
7467835392,2556116,4731,332288000
7444766720,2442802,4735,333144064
7629316096,2412231,4637,334106624
7669170176,2557585,4645,332722176
7558021120,2466972,4637,333340672
7843233792,2339116,4553,334782464
7891468288,2397249,4501,335163392
8111669248,2294142,4426,337084416
8499642368,2167829,4219,338042880
8575139840,2310681,4171,339558400
8694677504,2514918,4154,340377600
8581431296,2393301,4158,341905408
8594014208,2213591,4153,342716416
8633860096,2283859,4158,342777856
8635830272,2266663,4166,343687168
8579207168,2499303,4162,345198592
8637927424,2929584,4163,341835776
8669384704,2960178,4216,339595264
8436600832,2882665,4219,339996672
8459669504,2780281,4222,340381696
8489029632,2707886,4227,341245952
8430309376,2563884,4221,341708800
8478543872,2631645,4219,343060480
8491126784,2554521,4219,343552000
8491126784,2735654,4700,343289856
7453036544,2827929,4708,343359488
7453057024,2747968,4726,344817664
7453126656,2732292,4732,344936448
7306395648,3028927,4793,346148864
7365115904,2937378,4751,347156480
7379795968,2842785,4765,348282880
7380041728,2746548,4768,349548544
7319224320,3185507,4908,348405760
7371653120,2991315,4875,349548544
7486996480,2840960,4841,350101504
6539157504,2982588,5122,349880320
6581239808,2830880,5122,350244864
6707068928,2870939,5099,351039488
6797246464,2883668,5096,351780864
6637862912,2861488,5112,352919552
6711263232,3011666,5100,352579584
6740623360,2899214,5126,353341440
6629474304,2859462,5111,353718272
6652542976,2878960,5127,355360768
6686093312,3019909,5163,355553280
6499368960,2944323,5141,356769792
6549700608,2992469,5185,355840000
6570672128,2856698,5175,356331520
6581157888,2841515,5261,355119104
6727958528,2641703,5056,355246080
6933479424,2687203,4967,355827712
6969196544,2662522,4935,356388864
6946127872,2817617,4927,357175296
7002750976,2887154,4947,357462016
7074054144,3214693,4928,358268928
5836734464,3322326,5462,358502400
5962563584,3134872,5508,358420480
6109364224,3039643,5521,358776832
6212124672,2987826,5500,359448576
5939314688,2954606,5434,359682048
6153224192,3045796,5397,360517632
6224527360,3105920,5385,361082880
6023200768,3008117,5368,361926656
6075461632,2898787,5358,361943040
6146764800,2990341,5360,362549248
6262112256,2835395,5357,362668032
6419251200,2775121,5195,363331584
6599606272,2702324,5121,364130304
6714949632,2671820,5112,365244416
6685589504,2666181,5052,366632960
6746406912,2808378,5048,366645248
6851248128,2982648,5048,366985216
6723309568,2932787,5034,366813184
6758961152,2893123,5048,367517696
6775992320,2770395,5033,367673344
6885044224,2633912,5047,368635904
6897627136,2744939,4990,368672768
6981550080,2574667,4947,370122752
7052853248,2557360,4932,371314688
6958481408,2788037,4921,371257344
6964772864,2580579,4918,373088256
7046561792,2750445,4914,372637696
7138856960,3027399,4916,373637120
6990032896,2945385,4924,373170176
7023587328,2862001,4916,373493760
7044558848,2737576,4932,373522432
6667071488,2948630,5062,373608448
6769831936,2994818,5093,373915648
6790803456,2892454,5082,375005184
6818066432,2839161,5074,375283712
6694543360,2930487,5329,375185408
6824566784,2876788,5279,375312384
7004921856,2752667,5238,376209408
6535159808,2823484,5162,376676352
6598074368,2758169,5132,377364480
6686154752,2793375,5090,377208832
6661017600,2859065,5063,377647104
6703095808,2830578,5066,378417152
6753427456,2687400,5079,378691584
6839517184,2814027,5068,378609664
6896140288,2599805,5003,378970112
7045038080,2817864,4961,379916288
7128924160,3004704,5022,379863040
6818689024,2929125,5030,380121088
6948646912,3103812,4994,380657664
6975909888,2948190,4982,381431808
6992687104,2885583,4981,381734912
6866857984,2716502,4980,382603264
6948646912,2834089,4998,382963712
6996881408,2891374,4967,383414272
6879453184,2639816,4970,384364544
6992699392,2668447,4961,384598016
7064010752,2894300,4992,384946176
6833299456,3077812,5003,385949696
6910947328,2954673,4980,386691072
6923530240,2784233,4991,387211264
7021953024,2962905,5027,387616768
6843695104,2942048,5018,388308992
6946455552,3057574,5062,388382720
7026147328,3027246,5068,388591616
6776586240,2702810,5047,389033984
6883540992,2698199,5003,389222400
7086964736,2693335,5004,388890624
7275708416,2531665,4875,389996544
7143587840,2773579,4878,390787072
7200210944,2821837,4891,391454720
7210696704,2596691,4885,392286208
7233765376,2513018,4854,393588736
7613349888,2565093,4669,394268672
7623835648,2561223,4663,395808768
7646904320,2719012,4661,394903552
7521075200,2577867,4670,396845056
7569309696,2758704,4675,397271040
7604961280,2493601,4655,398114816
7936311296,2326496,4508,398516224
8024391680,2312284,4450,399097856
8380907520,2231667,4330,400113664
8481566720,2316005,4209,400457728
8737398784,2125709,4125,402067456
9161039872,2004052,3894,403566592
9221779456,2554008,3916,401465344
9098047488,2594938,3912,401588224
9194516480,2771239,3920,401809408
9228070912,3027243,3910,401145856
9160962048,2875431,3889,401825792
9194717184,2700375,3882,402284544
9263923200,2984666,3890,403353600
9347809280,2862100,3871,403775488
9196814336,2666233,3876,405143552
9263923200,2624296,3878,405696512
9314422784,2721501,3894,407044096
9163427840,2636720,3879,407543808
9241022464,2649142,3865,408342528
9257811968,2883032,4033,407097344
8767078400,3068315,4070,407957504
8897101824,3002120,4020,408879104
8951627776,2937795,4030,408948736
9004056576,2818380,3991,409378816
8922279936,2837439,4019,409886720
8964222976,2774345,4013,411635712
9018810368,3159719,4022,411537408
8867815424,2881690,4018,412119040
8882495488,2727506,4031,412311552
8968806400,2922312,4017,413007872
8981401600,2656917,4015,413454336
8878641152,2709008,4021,414420992
8895418368,2681424,4030,414420992
8954138624,2971107,4907,412368896
7054118912,3139705,4910,413057024
7072993280,3090555,4918,413433856
7173656576,2889834,4869,414281728
7242944512,2848030,4913,413966336
7014354944,3081218,5254,414642176
7073075200,3102140,5275,414806016
7083560960,2876867,5248,415809536
6334849024,3075479,5249,416284672
6391402496,3318528,5256,416735232
6422769664,3046362,5215,417173504
5890072576,3157184,5453,417222656
5986541568,3255165,5455,417554432
6022447104,2996707,5440,418103296
6198353920,3213017,5411,418480128
6062039040,2963234,5362,418828288
6605201408,2760610,5102,419479552
6691184640,2917891,5131,419729408
6500343808,2732779,5160,420012032
6770876416,2804392,5086,420302848
7083352064,2625642,5008,421732352
7551016960,2556492,4754,421838848
7729274880,2524742,4571,422608896
7825723392,2634612,4547,423211008
7825674240,2562815,4561,423829504
7777439744,3012937,4582,425566208
7813091328,3090850,4610,425992192
7861325824,3209573,4671,426733568
7861325824,3326787,5075,426917888
6684823552,3316371,5065,427798528
6728863744,3449774,5740,426590208
6816944128,3252580,5722,427528192
5367812096,3289822,5708,427679744
5514612736,3335662,5674,428605440
5671899136,3465613,5690,428605440
5397172224,3443104,5686,429506560
5541875712,3355045,5684,430227456
5625761792,3348289,5705,430817280
5688475648,3248296,5718,430952448
5388582912,3257372,5696,431398912
5472468992,3268361,5678,432316416
5554184192,3435280,5692,432504832
5497380864,3163155,5630,433524736
5604245504,3285802,5648,433258496
5700685824,3118367,5617,434429952
5700620288,3241360,5631,435671040
5549625344,3134834,5622,437895168
5757243392,3132756,5540,438808576
5914529792,3001881,5481,440410112
5784506368,3076409,5511,440770560
5862084608,3138162,5512,440987648
5918711808,3062230,5490,441495552
5765619712,3092227,5488,441028608
5857906688,3222770,5501,441180160
5880975360,3130183,5495,442236928
5956481024,3211146,5465,442531840
5834846208,3363817,5479,443842560
5893566464,3137717,5466,444727296
5918732288,3273477,5482,444497920
5818068992,3444246,5513,445972480
5853589504,3389151,5619,445534208
5891309568,3348164,5656,446353408
5901795328,3229060,5616,446844928
5551570944,3232079,5659,446795776
5857755136,3090671,5513,447197184
5857755136,3214750,5528,448204800
5715148800,3144716,5533,448856064
5847269376,3413291,5555,449310720
5922861056,3316315,5532,449445888
5700591616,3273705,5536,450187264
5849612288,3560233,5611,449875968
5918818304,3594913,5827,450101248
5973344256,3532761,5800,450834432
5205929984,3421613,5793,450981888
5298204672,3448384,5801,451485696
5344354304,3546140,5795,451858432
5117882368,3554175,5813,452567040
5195476992,3467766,5780,452874240
5432541184,3323451,5703,454012928
5562564608,3238513,5646,454021120
5600387072,3275581,5617,455258112
5881405440,3049361,5518,455131136
6164566016,3121416,5401,455839744
6097457152,3388103,5394,456790016
6154080256,3215912,5368,457035776
6168764416,3108136,5412,456929280
6233776128,3103969,5452,457539584
5980020736,3222890,5515,458911744
6007283712,3117733,5488,459530240
6072303616,3105640,5452,459624448
5959057408,2992363,5454,459554816
6116343808,3022461,5380,459747328
6133157888,3073284,5382,460005376
6258987008,2846057,5244,460374016
6437244928,2905812,5201,461258752
6498062336,2823098,5191,461987840
6592434176,2868353,5173,463024128
6445633536,2823842,5175,463073280
6516936704,2956645,5189,462823424
6561001472,2947771,5170,463155200
6485504000,2826834,5158,463540224
6764437504,2684866,5066,464273408
7034953728,2888553,4935,465543168
7068434432,3219366,4946,465293312
6936576000,3263825,4966,465670144
6984810496,3194377,5004,467648512
6995296256,3154939,5000,469745664
5657313280,3400546,5552,480759808
5743296512,3153802,5513,483323904
5906731008,3128326,5547,497213440
7817236480,2474854,4733,505188352
9195040768,2031826,3936,505708544
9601880064,1902786,3689,505905152
10054848512,1790695,3478,506314752
10360995840,1782829,3319,505511936
11040468992,1545440,2999,505876480
11160006656,1622046,2965,516005888
11426344960,1761730,2809,522579968
11766083584,1934451,2652,522653696
11923206144,1718517,2568,522657792
11923202048,1597748,2631,522661888
11759624192,1467230,2639,522670080
11906424832,1682961,2699,522899456
11967193088,1440677,2557,522903552
12023816192,1455403,2524,527450112
12155899904,1581947,2475,527724544
12187357184,1900567,2550,585072640
12424335360,2152520,2376,585560064
12610981888,2077147,2293,585940992
12688576512,1912697,2243,586280960
12942340096,1927231,2195,586768384
12801830912,2140198,2158,673701888
13057683456,2744395,3535,675188736
13103820800,2373812,3200,675409920
13116403712,2286369,3100,675565568
11228966912,2486455,3201,676847616
11382059008,2295969,3178,677785600
11512098816,2267575,3177,677978112
10853593088,2459474,4007,678236160
10868494336,2412504,3914,678531072
10971254784,2270875,3999,678539264
9236910080,2186727,3862,678715392
10017050624,1917564,3567,679030784
10642001920,1791238,3297,679768064
10975449088,1718393,3304,679931904
10723790848,1969485,3218,680148992
11201941504,2466926,3069,680366080
11529097216,2424192,2894,680845312
11629760512,2076215,2701,681734144
11646537728,2027958,2864,682319872
11646521344,2175336,3162,682536960
11646521344,1970935,3174,684871680
10646151168,1987411,3173,684064768
10761494528,2304221,3217,684953600
10830639104,2313554,3242,685744128
10654478336,2465962,3313,686174208
10721587200,2499928,3282,687149056
10811768832,2419623,3261,687968256
10824310784,2374656,3231,689324032
10505424896,2414053,3309,689909760
10509619200,2387678,3458,693129216
10526404608,2419190,3521,703610880
9945493504,2657786,3606,713891840
10473975808,2695738,3368,718471168
10518016000,2594679,3998,716242944
9159061504,2556819,3901,716832768
9358290944,2532039,3892,717344768
9368776704,2380098,3934,720236544
9381359616,2376840,4302,717950976
8655794176,2334938,4226,719077376
8928423936,2447005,4110,718843904
9026990080,2256940,4127,719187968
9071030272,2365632,3967,719454208
9186385920,2471186,4072,720572416
9356255232,2470447,4094,720908288
9461125120,2603387,3982,721448960
9215758336,2306119,3955,721571840
9318518784,2449350,4006,721723392
9412890624,2374257,4017,721649664
9096220672,2392902,4035,722477056
9146552320,2845703,4242,722903040
9146552320,2591851,4188,722833408
8601313280,2467456,4147,723120128
8718774272,2305343,4158,723230720
9113038848,2287520,3975,723681280
9337585664,2267583,3898,723644416
9020915712,2168086,3955,724901888
9280962560,2428560,3943,725331968
9576660992,2210415,3830,727027712
9035595776,2414845,3987,727011328
9165619200,2167428,3939,727846912
9482305536,2407774,3889,730128384
9765462016,2670557,3728,730492928
9671180288,2592462,3778,730103808
9715220480,2545438,3729,730361856
9830563840,2340425,3762,730636288
9310486528,2343902,3855,731152384
9411149824,2373568,3987,731394048
9557946368,2443691,4197,731361280
8534622208,2381934,4186,731799552
8861777920,2303070,4102,732389376
9218314240,2344072,4018,732585984
9325268992,2358468,3932,732426240
9046421504,2346088,3967,733040640
9107238912,2446780,4038,733831168
9107238912,2326187,4097,734126080
8675225600,2281562,4112,734654464
9002414080,2501324,4126,735379456
9117757440,2265049,4111,735739904
9182769152,2629593,4138,736464896
8853594112,2882344,4145,735899648
8937480192,2594295,4148,736071680
8958451712,2583034,4153,736468992
8996200448,2585042,4159,736079872
9258344448,2448764,4095,736976896
9463873536,2677650,4109,737529856
9233186816,2579375,3909,738234368
9367511040,2481956,3994,738541568
9394774016,2406616,4041,738742272
9529188352,2157782,3951,739115008
9298501632,2170854,3937,740065280
9877315584,1994596,3793,740319232
10191888384,2504021,3728,740306944
9613074432,2249720,3668,740474880
9692766208,2160675,3729,740917248
9854251008,2045526,3668,741507072
10116395008,2174115,3693,741212160
9724227584,2505201,3816,741888000
9992663040,2204135,3682,742469632
10097520640,2200646,3658,743260160
9761976320,2168355,3653,744071168
9843765248,1930835,3626,745750528
10105978880,2212628,3688,745975808
9346826240,2474885,3801,745521152
9575415808,2454083,3834,745902080
9738997760,2797399,3916,744812544
9839661056,2804261,3966,745222144
9118240768,2589899,3903,745992192
9221001216,2566096,3914,748912640
9581711360,2329262,3701,754008064
9409724416,2365448,3776,752771072
9529262080,2355039,4010,752357376
9768337408,2158367,3920,752713728
10070327296,2124749,3716,752857088
9749463040,1960242,3666,753979392
10003111936,2242210,3651,760889344
10164588544,1986968,3537,761589760
10149879808,2014709,3444,761974784
10237952000,1822681,3390,763592704
10309255168,1936969,3443,769572864
10432987136,2385858,3593,767860736
10030333952,2282016,3503,767877120
10323935232,2290169,3417,768663552
10472845312,2430497,3412,768798720
10147786752,2170108,3450,769605632
10210701312,1982650,3446,769830912
10244255744,2189670,3616,772202496
9759813632,1952562,3595,772431872
9942265856,2045114,3581,773271552
10032443392,2067346,3560,773804032
10141495296,2348406,3646,775168000
9902522368,2255442,3561,775163904
9982214144,2323652,3592,775778304
9990602752,2105011,3590,776413184
9659252736,2107415,3673,777039872
9717972992,2419588,3728,777887744
9801859072,2763276,3894,775602176
9801859072,2810375,3914,775970816
9143263232,2953163,3932,776372224
9193594880,2814506,3938,777547776
9287966720,2670770,3929,780857344
9057263616,2574063,3956,779538432
9073881088,2390037,3952,779538432
9082269696,2179688,3958,780374016
8985800704,2457361,3965,780730368
9017184256,2800891,3991,781619200
9027579904,2607882,3986,782733312
9174380544,3210203,4329,781803520
8513875968,2576618,4196,781983744
8578887680,2727772,4300,789680128
8608247808,2688813,4306,789901312
8302063616,2575879,4298,790560768
8463544320,2500318,4259,800989184
8505565184,2847423,4269,801087488
8526536704,2760411,4272,801366016
8398610432,2667404,4263,801292288
8415510528,2606128,4301,801767424
8453259264,2574138,4348,801894400
8197406720,2536056,4355,803848192
8199499776,3033535,4414,812777472
8400416768,3005112,4303,821809152
8352174080,2655916,4264,822665216
8408756224,2777050,4261,829607936
8456990720,2562390,4222,829775872
8587063296,2393590,4213,830406656
8614326272,2697880,4180,830681088
8654266368,2622179,4158,830746624
8725569536,2717223,4143,831307776
8612323328,2578179,4147,831574016
8677335040,2743521,4267,831913984
8738152448,2466151,4229,832049152
8924798976,2460332,4102,832667648
8845107200,2560179,4063,834584576
8901730304,2424107,4048,835432448
8910118912,2436946,4076,835108864
8754929664,2334319,4075,835997696
8847187968,2405268,4076,836239360
8954126336,2431127,4059,835805184
8813617152,2331378,4045,835899392
9151258624,2143302,3929,837459968
9346293760,2223354,3865,839811072
9440395264,2440004,3909,843464704
9155182592,2622316,3903,843202560
9272528896,2703939,3898,842653696
9322860544,2536531,3905,842842112
8855195648,2450348,4024,842821632
8943284224,2480987,4041,843132928
8985284608,2389941,4019,844713984
8985395200,2602028,4441,842506240
8033288192,2789072,4491,842342400
8131854336,2777331,4434,842555392
8188547072,2782704,4426,843395072
8157089792,2773222,4376,844681216
8207421440,3172840,4497,845361152
8213712896,3079851,4945,845512704
8224198656,3163860,5038,846331904
6907187200,2931612,4984,846516224
7047700480,2937767,4931,846827520
7098032128,2844985,4923,847020032
7144169472,2774577,4874,847192064
7725080576,2549161,4626,847609856
8029286400,2607526,4479,848453632
7794405376,2907280,4501,848220160
7880388608,3283616,4586,849063936
7901360128,3376475,4656,854732800
8171892736,3218164,4456,857812992
6951460864,3027277,4939,860307456
7297490944,2808147,4825,860356608
7500914688,2748001,4713,860667904
7798714368,2530075,4572,860680192
8434151424,2305750,4283,861171712
8463519744,2792378,4316,861462528
8578863104,2688445,4255,861802496
8377536512,2736749,4285,861900800
8438353920,2692423,4292,862273536
8488685568,2548696,4365,862420992
8360759296,2389983,4291,862744576
8914407424,2135950,4025,862920704
9117798400,2744241,4012,863653888
8985677824,2696229,3977,863989760
9082146816,2817798,3974,864591872
9082146816,2533803,3957,865112064
9084243968,2446159,3980,865304576
8689979392,2420418,4108,865435648
8771768320,2417762,4305,865517568
8851460096,2609345,4263,866758656
8308051968,2870737,4315,866942976
8440172544,3046006,4316,867348480
8442269696,2928786,4305,868048896
8463241216,2990127,4355,869441536
8203177984,3071930,4513,869728256
8274432000,2883272,4921,869359616
8364572672,2774333,4788,869351424
7217287168,2918747,4815,870965248
7271813120,3148908,4857,879788032
7607357440,3200896,4677,885493760
7737380864,3018028,4728,885526528
7473139712,2914711,4874,885678080
7743672320,2715926,4726,885714944
7861112832,2741241,4674,885956608
7601045504,2661806,4652,886030336
7718486016,2824666,4647,886394880
7955464192,2547495,4580,887279616
7655571456,2831850,4613,887537664
7896743936,2954106,4560,888201216
8033058816,2770161,4443,889225216
8129527808,2765122,4401,890073088
8171470848,2500212,4419,890105856
8477655040,2372877,4330,890875904
9123577856,2172076,4028,891817984
8993554432,2352784,3995,895000576
9205370880,2756373,3987,893816832
9268285440,2665930,3963,894394368
9312325632,2384403,3931,894558208
9261993984,2396730,3937,894713856
9312325632,2156476,3921,895188992
9505251328,2058582,3863,895520768
9305931776,2243245,3852,895762432
9396080640,2215518,3830,896647168
9496743936,2128863,3772,898379776
9289125888,2668584,3840,897302528
9402372096,2375860,3793,897875968
9417052160,2152703,3807,898002944
9482063872,2362633,3857,898650112
9222017024,2291611,3902,899026944
9268154368,2379832,3918,899690496
9375109120,2777902,3954,900456448
8951484416,2860382,3988,901226496
8974553088,2678902,4010,901156864
8974553088,2806065,4089,903659520
8974553088,2664982,4085,906416128
8909578240,2942756,4061,913149952
8953618432,2771096,4410,911986688
8989274112,2573010,4387,912011264
8267853824,2369612,4335,912015360
8391598080,2324899,4263,912990208
8544690176,2380193,4231,913375232
8406278144,2603038,4242,914112512
8481775616,2730516,4229,914518016
8481816576,2672209,4286,915922944
8481816576,2606094,4349,918708224
8427290624,2632023,4250,922767360
8580476928,2751582,4231,933879808
8666460160,2748918,4175,941387776
8622428160,2484977,4144,941400064
8769228800,2303626,4126,941400064
8884572160,2551135,4171,974536704
9058762752,2503439,4008,974815232
8939225088,2458183,4018,975646720
9362849792,2800166,3909,976986112
9595633664,2402565,3739,977170432
9518039040,2301486,3720,977559552
9721462784,2106087,3668,977707008
9966845952,2066340,3638,978317312
9750839296,2077606,3609,978485248
10279411712,1889458,3546,978993152
10438795264,2215162,3483,978128896
10652704768,2401682,3415,978526208
10340229120,2202402,3339,978788352
10342326272,2135880,3394,978702336
10342326272,2087654,3471,979046400
9952256000,1966737,3504,979542016
10214400000,1992641,3468,980226048
10294067200,2118576,3466,980553728
10373718016,2231455,3490,981229568
10526810112,2150281,3317,982048768
10631733248,1978173,3248,983535616
10682064896,2362072,3415,985034752
10107539456,2422818,3427,985767936
10124316672,2360437,3499,986447872
10138996736,2777474,4203,987377664
10149482496,2666809,4363,989396992
8394309632,2889832,4440,991105024
8568373248,2881348,4324,990638080
8616620032,2697270,4326,990822400
8295755776,2518058,4332,991895552
8413200384,2514781,4397,992239616
8505475072,2762947,4443,992342016
8033615872,2541678,4432,992575488
8182513664,2811038,4424,992878592
8320925696,2869208,4454,993398784
8348188672,2756565,4443,994332672
7945584640,2719250,4463,996765696
8018984960,2765856,4541,996741120
8195145728,2505575,4466,996872192
8016887808,2505625,4430,996675584
8134328320,2492013,4393,996974592
8234999808,2686815,4370,997441536
8302108672,2800371,4364,997744640
8165883904,2777629,4367,997961728
8216215552,2676186,4368,997879808
8228798464,2528267,4373,998084608
8136523776,2541884,4381,998080512
8235089920,2690157,4367,998379520
8266547200,2616225,4357,999170048
8182661120,2540071,4355,999858176
8268644352,2794950,4444,999878656
8312647680,2625915,4432,999944192
8400728064,2816006,4532,1000386560
7857565696,2701673,4513,1000460288
7935053824,2576191,4513,1000660992
8109117440,2680139,4496,1000755200
7911985152,2525350,4508,1000828928
8448856064,2546954,4239,1000968192
8520159232,2838723,4244,1002991616
8572588032,2755302,4228,1003646976
8490799104,2682078,4224,1005203456
8545325056,2761973,4311,1004072960
8591462400,2787167,4626,1007861760
7956033536,2860319,4556,1008410624
8371269632,2692404,4297,1008603136
8560013312,2511283,4179,1009188864
8662773760,2481355,4102,1009352704
8826351616,2376321,4164,1009651712
9319182336,2283748,4018,1009844224
9553997824,2139111,3909,1010614272
9260412928,2668953,4010,1011236864
9585471488,2630743,3810,1011884032
9939890176,2400687,3601,1012142080
9742757888,2420556,3609,1012883456
9948278784,2281571,3684,1012977664
9954574336,2389561,4074,1012113408
10036363264,2245004,4006,1012252672
9384148992,2381614,3882,1015070720
9631612928,2808775,3866,1015918592
9824550912,2591495,3784,1016422400
9478520832,2266462,3728,1016684544
9556115456,2175632,3781,1016918016
9810104320,2134700,3795,1017753600
10051276800,1888005,3503,1018064896
10311323648,2104729,3431,1018228736
10497978368,2044761,3374,1018830848
10546212864,2270245,3443,1018830848
10451869696,2304287,3355,1018982400
10705625088,2012079,3204,1019760640
10787414016,1973532,3286,1020235776
10514870272,1778877,3299,1021124608
10588270592,2303164,3520,1021837312
10718326784,2203895,3348,1021767680
10753978368,2315221,3453,1022513152
10284216320,2471159,3380,1022779392
10477162496,2448016,3411,1023049728
10481356800,2205690,3399,1023348736
10175172608,2223212,3462,1024102400
10189852672,2182694,3570,1024798720
10277933056,2396596,3570,1028280320
9871093760,2485953,3556,1028349952
9973854208,2265581,3519,1029238784
10049351680,2432532,3614,1030131712
10049306624,2527576,3677,1033867264
9539608576,2523745,3702,1032638464
9570967552,2727727,3850,1035714560
9594036224,2555867,3841,1036263424
9279463424,2746665,3830,1037221888
9373851648,2607603,3786,1037766656
9380143104,2519401,3793,1039622144
9396731904,2564558,3809,1040117760
9342205952,2636729,3823,1040224256
9369468928,2607779,3853,1042345984
9449160704,2672679,3858,1042595840
9249935360,2888477,3869,1057910784
9266728960,2837199,3882,1094004736
9273020416,2697145,3873,1094991872
9333940224,2557824,3838,1095819264
9285705728,2471219,3831,1097551872
9285378048,2461961,3855,1135394816
9291419648,2237891,3841,1160929280
9203560448,2462697,3882,1238487040
9218170880,2375717,3866,1307443200
9331417088,2276608,3807,1350225920
9364754432,2470791,3788,1351340032
9373102080,2191316,3780,1359024128
9488498688,2019453,3738,1361924096
9637445632,2253773,3725,1376927744
9652129792,2007712,3643,1378861056
9792720896,2226989,3600,1379823616
9861926912,2048175,3554,1381953536
